,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ALBION,-0.0340982,-0.007881373,0.001123185,-0.05037307,-0.096264265,-0.02599367,-0.088380486,0.043968692,-0.073348366,-0.12021099,0.042517208,0.1141483,-0.06216916,0.12496708,0.027255481,0.08644318,0.0867974,0.12198091,-0.08999578,-0.106351726,0.18197377,0.14063859,0.25513944,-0.08039129,0.10663875,0.013237118,0.011299066,0.10954765,-0.15205622,0.13998087,0.16949022,0.038151227,0.07140855,-0.17656279,0.16140305,-0.10190326,-0.049853276,-0.06912227,-0.11058541,-0.01992,-0.1300842,-0.020795818,-0.081260055,-0.029696953,0.07527048,0.0059904265,-0.0633775,-0.017594138,0.14671196,-0.07280316,0.1024917,0.114205934,-0.2800737,-0.1656435,0.070792474,0.092084475,0.032839615,0.0384264,-0.0532288,0.020717055,-0.15511766,0.22956088,0.009715487,-0.025074525,-0.10399379,0.17114586,0.10228456,-0.025512,0.010578023,-0.012390779,0.064229324,-0.023968989,-0.026076969,-0.009842436,0.043000128,0.01041352,0.16942422,-0.058972087,-0.09969866,-0.027548982,-0.19731013,-0.014208193,-0.038501617,0.11274861,-0.09007321,-0.08369532,0.13138941,-0.09055585,0.083769046,0.011674326,0.008945042,0.18016064,0.16664258,-0.068300344,-0.013697919,0.063108146,0.10185654,0.106373474,-0.10731872,0.009475474
FLORIDA,-0.14076918,0.052663274,0.21730079,-0.023590053,-0.16706736,-0.11115642,-0.09256584,-0.0582585,-0.040909924,-0.1801083,0.007825164,0.14914235,-0.2960359,-0.07821995,0.21440873,-0.013015605,0.10871418,0.20818336,-0.09119193,0.013587892,0.17476618,-0.034956206,0.40728253,-0.0109177595,0.032391593,0.017235447,0.0904431,0.21918494,-0.17667682,0.13139868,0.26145685,-0.13341959,0.05364868,-0.41112822,0.1317674,-0.10129046,-0.041974414,0.07204775,-0.016474875,-0.12104617,-0.26320815,0.06649358,-0.16251636,0.16516687,0.081062496,0.014995278,0.21687019,0.032611206,0.27372333,0.23526055,0.043109395,0.067260206,-0.34159097,-0.16161276,0.053298485,0.06192584,0.059796374,0.11998243,-0.14428453,-0.027696453,-0.1119967,0.15005566,0.12384315,-0.24189998,0.05578331,0.15023993,0.2969338,0.14462893,-0.07624355,-0.0040701223,0.03277579,0.048823543,0.17860705,0.20779353,-0.046466727,0.23620999,0.18016082,-0.001834403,-0.035494212,-0.0050639887,-0.1537746,-0.026812771,0.072401986,0.26273975,-0.031375974,-0.14856894,0.016414402,-0.13085775,0.15290004,0.0023348404,0.18446171,-0.011908966,0.20706081,-0.23727366,0.07022894,0.07017091,0.14958921,-0.12975323,-0.12658483,-0.086151175
CARLE,-0.22823563,0.046648048,0.22787075,-0.09800735,-0.25699738,-0.047635145,-0.096623555,-0.0022835138,-0.09229302,-0.20703195,0.073319584,0.24895945,-0.43090296,-0.092247985,0.2837063,-0.033826623,0.11678494,0.23396581,-0.19502375,-0.14641309,0.24649872,0.0479448,0.70688015,0.05217802,0.15310991,-0.032950204,0.20901829,0.30189526,-0.2565811,0.2802106,0.45769158,-0.10339344,0.094743565,-0.63710165,0.24000455,-0.13769223,0.018210016,0.063329734,-0.012625916,-0.22974014,-0.33285394,0.021995967,-0.24045326,0.23536475,0.20180531,0.02231734,0.28964466,0.04950792,0.4096078,0.2434958,0.11472525,0.14834173,-0.47426876,-0.2157515,0.107905656,0.020520695,0.01792525,0.037468553,-0.23983778,-0.122157514,-0.11846066,0.24587491,0.23394406,-0.32389233,-0.021032047,0.28367266,0.4165592,0.18694642,-0.16888477,-0.013883044,0.056560263,0.18517873,0.22016159,0.27375552,0.023316719,0.23069403,0.27689204,-0.025064128,-0.0797437,-0.11108714,-0.20047392,-0.09561879,0.11025806,0.32789952,-0.16998944,-0.2550158,0.13577785,-0.16174348,0.15412763,0.08316476,0.26160765,0.088304035,0.35704774,-0.34910733,0.16092847,0.063563354,0.2563629,-0.1673584,-0.16786179,-0.1686216
DRYDEN,0.0013958012,-0.042377405,0.024306921,-0.013430091,-0.07593432,-0.08388784,-0.059121907,0.034016635,-0.045786597,-0.12265368,0.051626693,0.08566145,-0.065554455,0.094082326,0.005511386,0.044648778,0.031063925,0.07990009,-0.05438213,-0.0797726,0.17667228,0.1098877,0.19592836,-0.036379155,0.082504645,0.028782135,0.0028317687,0.05931263,-0.11001477,0.10559968,0.09746834,0.05668011,0.059037823,-0.14028953,0.16677189,-0.10865465,-0.07425013,-0.08993564,-0.1333655,-0.037580047,-0.123157516,-0.015862394,-0.04397889,-0.038232386,0.07417132,0.00990778,-0.088285014,-0.050438296,0.15100317,-0.0315091,0.06287004,0.061736763,-0.22672893,-0.15450087,0.110285915,0.03176816,0.032552045,0.03160433,-0.058127698,0.031063637,-0.10254919,0.14955738,0.0192033,0.011458556,-0.05771552,0.10693022,0.016909108,-0.010925109,0.009398771,-0.005227311,0.016931199,-0.034871172,-0.0439002,0.006897316,0.051068813,0.014359273,0.118060686,-0.06893178,-0.107627444,0.011121099,-0.1903358,-0.015413242,-0.047647633,0.13448718,-0.1116904,-0.059299096,0.111846045,-0.04793709,0.040654946,0.020802002,0.0377338,0.15063958,0.13566735,-0.013977808,-0.039679933,0.05084769,0.114936866,0.08964058,-0.11130303,0.012751698
SEAFORD,-0.09518819,0.062350024,0.1740301,-0.025315436,-0.15343629,-0.08178568,-0.096461564,-0.030843288,-0.0695708,-0.15877073,0.029421877,0.16837259,-0.23019126,-0.06281098,0.2133722,-0.003206404,0.13626483,0.19076245,-0.13282938,-0.017576922,0.1368587,-0.024210334,0.41310102,-0.03118593,0.06589345,-0.0020404696,0.16088647,0.21799725,-0.20647058,0.14005136,0.25187016,-0.106808834,0.031219518,-0.41289473,0.1531501,-0.09120455,-0.024982162,0.056364283,-0.043898188,-0.11519468,-0.26523262,0.05403235,-0.13898319,0.15186898,0.07342488,0.046137765,0.19610226,0.06693359,0.22723469,0.21216711,0.035563104,0.0766284,-0.34687796,-0.16818915,0.040160492,0.06348058,0.06247832,0.11168938,-0.14800231,-0.014815224,-0.08486636,0.14030248,0.13853882,-0.23464832,0.0077336845,0.16182576,0.3062945,0.1528649,-0.07667126,-0.021951996,0.060881753,0.055954896,0.16917987,0.21075903,-0.053106047,0.20382872,0.20358285,0.013906079,-0.08160049,-0.044604965,-0.10916997,-0.030173289,0.032081727,0.23048562,-0.021497685,-0.15378411,0.034517977,-0.13918035,0.17234658,0.0055921962,0.17575936,0.026544735,0.21860723,-0.20528366,0.084219545,0.054460615,0.1532807,-0.12621158,-0.09154001,-0.13659126
ROYALTON-HARTLAND,-0.010063276,-0.0022907837,0.0016947726,-0.01028287,-0.079433456,-0.032010246,-0.07093668,0.044370186,-0.06783885,-0.10475659,0.061326936,0.09135131,-0.036292285,0.10819501,0.001769883,0.06105457,0.0577415,0.07484709,-0.083729126,-0.09554734,0.12933406,0.13154335,0.20255727,-0.05027684,0.09464899,0.0010294401,0.009678063,0.103884414,-0.13058686,0.10616538,0.12727217,0.04735641,0.07514314,-0.14958932,0.1368279,-0.08296083,-0.02693888,-0.07592298,-0.100079164,-0.01927049,-0.1257324,-0.0011125425,-0.08516464,-0.04334964,0.079349436,0.0057987343,-0.078841954,-0.0003143137,0.14373519,-0.03608343,0.06271573,0.10966689,-0.22498848,-0.13188274,0.07095566,0.04104876,0.009880236,0.016169414,-0.07281488,0.02492107,-0.11425249,0.1677327,0.01843711,-0.02889202,-0.07867148,0.13708322,0.0743317,-0.016822103,-0.0007948993,0.016151903,0.06240312,0.00028014157,-0.043604553,-0.01664874,0.03789183,0.020654662,0.14453696,-0.057654653,-0.083737314,-0.034152266,-0.1426827,-0.014425234,-0.04262725,0.08919027,-0.091928706,-0.06889657,0.10236434,-0.05259316,0.06572304,0.039715752,0.011327204,0.15202928,0.13147019,-0.055137884,-0.001711197,0.050244346,0.077544406,0.06758728,-0.08283285,-0.012107747
PLEASANTVILLE,-0.114348,0.040826797,0.1823036,-0.02476137,-0.1571853,-0.111480564,-0.12098677,-0.031808335,-0.03634428,-0.16597894,-0.007580559,0.15825006,-0.29677942,-0.009381476,0.2147484,0.021295954,0.1141146,0.26369533,-0.06121447,-0.0048550274,0.23286675,0.021133207,0.42987218,-0.032379568,0.10204799,0.00039091843,0.111241296,0.23802468,-0.23848087,0.15734549,0.30839372,-0.08961873,0.035030022,-0.4447194,0.19706722,-0.12673455,-0.04254711,0.05976593,-0.019313835,-0.09653763,-0.3069958,0.057036106,-0.17237866,0.14595671,0.090358645,0.027440561,0.20823546,0.031981867,0.29530427,0.18594119,0.054967854,0.062482618,-0.38376218,-0.1974445,0.106967136,0.08235881,0.07825087,0.123318285,-0.16496974,-0.02157289,-0.12794615,0.17342414,0.077815615,-0.24729551,0.017845782,0.18928623,0.33662835,0.080098405,-0.03412503,0.040043227,0.022385117,0.025919368,0.17112821,0.1541481,-0.03783157,0.20836475,0.22862203,-0.0051062396,-0.033918515,-0.048017673,-0.21727715,-0.024542892,0.02661495,0.26137456,-0.029425614,-0.14948615,0.05912635,-0.11768092,0.16359149,0.005876146,0.1730768,0.023080887,0.25711724,-0.25739634,-0.024831407,0.06450211,0.16876334,-0.059202824,-0.15547445,-0.08758119
PALMYRA-MACEDON,-0.007745284,-0.030611359,0.012999041,-0.025136493,-0.08952395,-0.088853106,-0.062489107,0.029168606,-0.043130834,-0.12228066,0.02629359,0.082520954,-0.08170835,0.11180873,-0.021835743,0.041698202,0.008581614,0.096318685,-0.02255298,-0.071681164,0.19824964,0.115010455,0.1663869,-0.018690452,0.05300896,0.013164974,-0.014665969,0.095409416,-0.11994895,0.10636329,0.10835612,0.060150214,0.07083549,-0.15950558,0.15402026,-0.101760626,-0.07379032,-0.11852536,-0.1268878,-0.05533178,-0.15033586,-0.023189379,-0.0854858,-0.04041025,0.08385415,-0.011436991,-0.081883356,-0.045601673,0.18704216,-0.03910731,0.072429374,0.07301827,-0.23536648,-0.1582007,0.11379257,0.02239874,0.034244955,0.008243666,-0.093166456,0.0073367665,-0.104301184,0.16704819,0.010692915,-0.004639661,-0.041128546,0.12131638,0.023673154,-0.017943606,0.0034709857,0.016600404,0.01638519,-0.02185367,-0.049560927,-0.03121329,0.05668531,0.028938044,0.11029254,-0.07102939,-0.070308164,0.0032890523,-0.18964295,-0.015056289,-0.067615576,0.14262597,-0.10062074,-0.060300045,0.09761544,-0.019347975,0.054579176,0.044473242,0.024879012,0.16224054,0.11638265,-0.03900866,-0.05288836,0.069378845,0.058907025,0.09060586,-0.1352015,0.031150721
WAYNE,-0.0313054,-0.010725808,-0.00542614,-0.03681712,-0.060233057,-0.04189637,-0.07332503,0.05919784,-0.057603963,-0.1235912,0.06361322,0.10108748,-0.06446043,0.11465043,0.020151462,0.061871495,0.042383716,0.11935534,-0.06876707,-0.088811494,0.17426422,0.12721777,0.23045063,-0.06313336,0.10584385,0.010172743,-2.1717991e-05,0.08866976,-0.1147611,0.12218531,0.13609965,0.06627155,0.051314212,-0.17254321,0.17286116,-0.09280563,-0.059963655,-0.09430314,-0.13256733,-0.015259013,-0.12388351,-0.028230637,-0.0712622,-0.048326008,0.09959049,0.019473141,-0.07012561,-0.051845305,0.13674682,-0.06898159,0.09608345,0.07437418,-0.25123623,-0.16647989,0.08110263,0.05523607,0.020591209,0.01114956,-0.07238302,0.01715548,-0.1380323,0.17693327,0.025577007,0.0014267025,-0.080231056,0.1432035,0.07013411,-0.033911485,0.008532768,0.008095227,0.030146098,-0.024548676,-0.051459342,0.0067546116,0.05244349,0.013329492,0.13608786,-0.054695543,-0.09431059,-0.024833933,-0.19409491,-0.033341452,-0.041121762,0.108591385,-0.1054152,-0.07865459,0.13616167,-0.041819364,0.057581045,0.025985394,0.015411293,0.18612312,0.15404744,-0.05957224,-0.03590606,0.052885346,0.1328437,0.09916421,-0.10818485,0.009954235
DEPEW,-0.1052612,0.040298726,0.19734356,0.0055757007,-0.13813095,-0.12076925,-0.08267468,-0.030554224,-0.04492976,-0.16543843,0.029643117,0.16275318,-0.24901855,-0.03643082,0.1907873,-0.009604651,0.10212961,0.19578479,-0.08165837,-0.028686924,0.19004917,-0.011939351,0.38423577,-0.00020210305,0.050988037,0.027251486,0.10339634,0.22602355,-0.20920272,0.123311974,0.23188555,-0.07779973,0.033001225,-0.38597685,0.16438568,-0.11633658,-0.039537337,0.027903557,-0.063079506,-0.1070541,-0.2915127,0.05831396,-0.15756303,0.1403515,0.091085754,0.02018066,0.14715467,0.024371943,0.27071795,0.20253858,0.030803882,0.07093346,-0.31664097,-0.18477865,0.067529455,0.03929931,0.057202794,0.10185934,-0.15207541,-0.0045859898,-0.09592124,0.12996276,0.09865897,-0.19386026,0.03815415,0.15863292,0.25738,0.15067519,-0.07277779,0.014028175,0.022801852,0.031581674,0.13529289,0.17267492,-0.029539783,0.19271542,0.18166468,-0.0016363903,-0.05247769,-0.044762738,-0.16445762,-0.023968155,0.02032869,0.2571523,-0.050711937,-0.13920252,0.051894534,-0.10805746,0.13344906,0.015176701,0.19326279,0.0010606044,0.22097698,-0.1887896,0.04456125,0.043414857,0.13564879,-0.11444094,-0.11811836,-0.08607039
CHEEKTOWAGA-SLOAN,-0.10768885,0.051195316,0.1748169,-0.0088104075,-0.13370548,-0.08652057,-0.097510755,-0.0437593,-0.04138635,-0.13684039,0.010674458,0.12961245,-0.2380435,-0.032781314,0.19253412,0.011712164,0.11138579,0.21830113,-0.08228088,0.0037159952,0.15925153,-0.014015868,0.35945255,-0.0012563785,0.045310386,0.0053204377,0.10249688,0.22242783,-0.18375906,0.1172387,0.24373892,-0.09532052,0.033550292,-0.36831832,0.12911016,-0.07926016,-0.021075709,0.045045782,-0.035228737,-0.085750885,-0.251878,0.06779209,-0.16080737,0.14320843,0.09260115,0.028101334,0.17185712,0.029543707,0.25321302,0.19793226,0.025844708,0.07088738,-0.31685904,-0.16490823,0.053931583,0.05069997,0.057233084,0.08204263,-0.15008874,-0.04494139,-0.0837507,0.14135031,0.10889815,-0.21946606,0.046253193,0.14998809,0.28259054,0.11018472,-0.05000101,0.023584964,0.046410505,0.040469997,0.1492648,0.1780344,-0.03761897,0.20605914,0.18759312,0.004462282,-0.018377077,-0.045187354,-0.15767708,-0.033411145,0.040172398,0.23722908,-0.036343634,-0.15530866,0.02657346,-0.104166165,0.144261,-0.0013049833,0.14813548,-0.0052375603,0.21078874,-0.22671787,0.031176193,0.049539078,0.12856549,-0.12003725,-0.12486547,-0.07789971
LYONS,-0.012095617,-0.02952264,0.029583316,-0.02700927,-0.089092016,-0.08576071,-0.07898416,0.03730416,-0.039734628,-0.10964915,0.02752008,0.101618476,-0.07504952,0.1134867,0.0013899722,0.04409057,0.013854562,0.11175521,-0.041028686,-0.07248757,0.21062739,0.12634102,0.19561824,-0.046045516,0.08115322,0.034154072,-0.0179869,0.09677017,-0.11638537,0.12837546,0.114350125,0.06367326,0.058104225,-0.16566285,0.17344101,-0.12310862,-0.07437645,-0.091892615,-0.13534734,-0.052280024,-0.14631689,-0.016376883,-0.05799555,-0.040515374,0.07080509,-0.0043951394,-0.08077764,-0.057531275,0.16705567,-0.04402554,0.0791055,0.067561865,-0.24541596,-0.18236367,0.11938204,0.024751803,0.04573454,0.037144784,-0.075496905,0.027891584,-0.12088682,0.16705161,0.013840968,0.014175459,-0.048531678,0.13834433,0.05053531,-0.027291868,0.006328138,0.024750669,0.014422507,-0.038820017,-0.05667069,-0.025695464,0.053535063,0.02891974,0.115838125,-0.07883947,-0.07832858,0.0003511975,-0.20210868,-0.0072737616,-0.0629225,0.14906198,-0.102226876,-0.059308536,0.10859894,-0.03497157,0.045872584,0.032422166,0.033459157,0.15438841,0.13593638,-0.039061327,-0.07374145,0.061301265,0.09490584,0.10847082,-0.119232565,0.039852656
CHITTENANGO,-0.034957945,-0.0211188,0.04750596,-0.010359053,-0.105848715,-0.06817124,-0.065381415,0.05612631,-0.06561466,-0.16343984,0.061179794,0.10435666,-0.09572916,0.110744976,0.0063155536,0.07297583,0.04207659,0.10651138,-0.076154076,-0.13338256,0.21466157,0.13463874,0.27044487,-0.035947356,0.07723516,0.027524857,0.0027942471,0.10724284,-0.13621563,0.14316708,0.13228647,0.055575978,0.08567001,-0.20105287,0.17969231,-0.09181388,-0.05899569,-0.11073488,-0.14476007,-0.05299074,-0.16796017,-0.012128362,-0.11422432,-0.028572902,0.09890024,-0.012863419,-0.10177155,-0.011157247,0.19520512,-0.029915016,0.057541654,0.09418134,-0.26881945,-0.15537181,0.10534136,0.03628118,0.025957938,0.024168914,-0.106039606,0.02234503,-0.14556055,0.19478416,0.026456434,-0.01713551,-0.08251835,0.17848328,0.06805313,-0.018512934,0.0026753594,0.014352623,0.036183372,-0.0013826764,-0.055839546,0.009616285,0.07774842,0.029517258,0.14822903,-0.07582651,-0.08156181,-0.025001865,-0.19665775,-0.01310892,-0.031500544,0.13836989,-0.12863182,-0.07966369,0.14482895,-0.059160095,0.05097002,0.03816904,0.050316997,0.18388183,0.14565584,-0.054460347,-0.021061646,0.063119225,0.06887898,0.06794252,-0.14694017,0.02291697
NORTHEASTERN,-0.026344497,0.002981517,0.15644746,0.02571592,-0.028517256,-0.22975671,0.010500993,0.028745467,0.009775354,-0.15683702,0.14238498,0.044673104,-0.2495459,0.19415852,0.008068984,0.05013114,0.038833093,0.09535904,-0.056223705,-0.048629478,0.24654494,0.12218607,0.20024136,0.011164146,0.10070015,0.0035799663,-0.08288052,0.16249496,-0.1109091,0.06912292,0.11114239,0.072044834,0.05250002,-0.21724324,0.07937095,-0.1685238,-0.10158397,-0.14574416,-0.16241568,-0.041612066,-0.21174495,0.035865236,-0.19749795,-0.008076259,0.09725056,0.029178105,-0.1641278,-0.174933,0.3865946,0.111442804,0.0019476421,0.057702996,-0.31813002,-0.19049263,0.13189039,0.014424221,0.0628018,-0.0022182176,-0.1921987,0.018605186,-0.06886736,0.26376322,0.11950387,-0.021333672,0.038546633,0.10518444,-0.016878432,0.02886947,-0.026542215,-0.009572777,0.044175982,0.046928,-0.06922247,0.08353081,0.13654397,0.032035276,0.18305868,-0.13151945,-0.13505863,-0.019435752,-0.26655418,-0.08020828,-0.11647478,0.30548513,-0.23945267,-0.06705247,0.071019515,-0.11772013,0.13666947,0.11084985,-0.0005426471,0.13579288,0.22516824,-0.1375028,0.044459283,0.07622266,0.20637093,-0.048712976,-0.1864741,0.14812712
FALLS-LIMA,-0.1391101,0.07214369,0.15503867,-0.026021488,0.019679561,-0.2067971,-0.09706689,0.098959096,-0.098334834,-0.19635904,0.0681287,-0.015000515,-0.12930189,0.18550582,0.11658286,0.1271565,0.1573695,0.26981762,-0.07142703,-0.064391725,0.2692692,0.14217235,0.28931698,-0.19100538,0.16786438,0.11606299,-0.013236306,0.16208147,-0.10616395,0.09206602,0.13500112,0.09043345,0.12815304,-0.2606657,0.13714631,-0.23111786,-0.062301297,-0.06323911,-0.11427763,0.005189304,-0.2505813,0.023886932,-0.13123308,-0.018742349,0.0687714,0.056024007,-0.019297281,-0.09727477,0.26993617,0.04335223,0.09531032,0.13774559,-0.36353454,-0.20579337,0.13181323,0.11194122,0.089096084,-0.020643365,-0.0736705,0.08031885,-0.14998093,0.35240784,0.0903217,-0.027525611,0.018950462,0.1989874,0.15762213,-0.02125582,0.05366074,0.025807703,0.053295173,0.043588534,-0.062234048,0.0878428,0.018303143,0.04685425,0.17351119,-0.085182935,-0.14323063,-0.0023207136,-0.2945563,-0.0310106,0.011695103,0.2014129,-0.19628578,-0.039599955,0.15229899,-0.15152779,0.17083724,0.018156763,0.040747818,0.22271411,0.38173598,-0.10891619,-0.021279871,0.04204654,0.2659788,-0.0012164905,-0.08665742,0.10965132
PAWLING,-0.023693884,-0.029739019,0.013251688,-0.009412855,-0.07536511,-0.06220924,-0.06798198,0.07821251,-0.07228066,-0.13974299,0.08297583,0.10637051,-0.060395937,0.11262884,0.0051948363,0.08546485,0.06411133,0.0863738,-0.104091644,-0.120292306,0.20228428,0.13152242,0.24197206,-0.06754984,0.1037472,0.023810746,0.008881138,0.10082572,-0.1483556,0.13010266,0.102453806,0.084903225,0.08073311,-0.16992895,0.18923444,-0.0957078,-0.053580754,-0.088376835,-0.15859546,-0.020752694,-0.13413735,-0.026141008,-0.07173175,-0.05117706,0.0848882,0.0017148801,-0.110579416,-0.026751706,0.16681041,-0.052239925,0.074139096,0.09593948,-0.25877866,-0.17451607,0.09737738,0.037234675,0.006589991,0.022400927,-0.059149258,0.048855655,-0.14776756,0.19304809,0.024050036,0.0052227774,-0.07920441,0.14826615,0.04754374,-0.0071999747,0.00599946,-0.010901501,0.04980442,-0.018462956,-0.06499483,0.007819679,0.066166095,0.0015335868,0.15224007,-0.08625415,-0.11027037,-0.022073844,-0.19446267,-0.00077854627,-0.043445867,0.13578942,-0.13654728,-0.06504242,0.14691944,-0.06237974,0.05618171,0.027160075,0.030503165,0.18945818,0.15679066,-0.011468392,-0.011144557,0.056514278,0.116676025,0.086103514,-0.12840746,0.030061694
BURNT,-0.018223839,-0.09674454,0.35112765,0.06536894,-0.3930023,-0.35809115,-0.14659038,-0.10983701,0.05597807,-0.27343702,0.09051937,0.18411228,-0.23215543,0.39074662,-0.27258182,0.0020789686,-0.030594751,0.20892349,0.15320943,0.03869122,0.46609542,0.076683864,-0.14223728,0.17589216,0.015682431,0.24679537,-0.20939511,0.36789602,-0.16640496,0.1879532,0.19348578,0.082933865,0.20016526,-0.39572546,0.108651854,-0.31531376,-0.30081052,-0.43120548,-0.2213949,-0.30323532,-0.6177015,0.13230717,-0.2642774,-0.0517059,0.12748891,-0.21299241,-0.32763812,-0.21890843,0.62690836,0.23024763,0.19442722,0.22866243,-0.68692887,-0.31849772,0.33880633,-0.15741171,0.16101916,-0.034602877,-0.4902725,0.05265214,-0.17093566,0.44895685,0.008589164,-0.14715707,0.05596104,0.18724625,0.038044002,0.013590721,-0.05343499,0.15403393,-0.051553402,-0.030679112,-0.046975255,-0.16212833,0.108928956,0.36654183,0.078375965,-0.20504469,0.009512823,0.21584947,-0.4958998,-0.06967638,-0.17639337,0.6349333,-0.2158793,-0.13870314,0.043507,-0.028740475,0.23156407,0.33270034,0.12646353,0.2609802,0.40297064,-0.19705002,-0.16571808,0.12999004,-0.030092726,0.21191004,-0.21429546,0.23124722
RHINEBECK,-0.009575008,-0.023522122,0.020070396,-0.014208453,-0.104859605,-0.0577181,-0.07222524,0.066125825,-0.08619348,-0.16197926,0.09724825,0.10777244,-0.059555925,0.12616903,0.012191228,0.09076524,0.093302235,0.1064782,-0.10638112,-0.12784907,0.2169123,0.1729797,0.2719451,-0.08249977,0.13787845,0.05224738,0.0151254255,0.09375726,-0.14478654,0.14302249,0.11898898,0.08674965,0.10044109,-0.17379004,0.21080007,-0.12411556,-0.066525325,-0.09240666,-0.17001636,-0.01556076,-0.15006037,-0.011920686,-0.06307146,-0.048105467,0.07677148,0.011936036,-0.11866461,-0.028963825,0.17990808,-0.066908345,0.07621251,0.11491772,-0.28322414,-0.1900723,0.10635505,0.04564698,0.035978537,0.02220071,-0.074941784,0.0778511,-0.15684475,0.2180639,0.026151918,0.0038317866,-0.108192004,0.15366422,0.07070239,-0.0034884713,0.015743626,-0.014851733,0.070185594,-0.037579928,-0.05385303,-0.007347919,0.067999,-0.008313071,0.19427775,-0.08713186,-0.140778,-0.01754549,-0.21565035,0.00034264554,-0.043558132,0.12672733,-0.12939371,-0.06115562,0.15069292,-0.08688694,0.08106831,0.035866167,0.02364594,0.21969862,0.20811276,-0.024060642,-0.01474437,0.06557277,0.12749033,0.111561805,-0.11620559,0.039251085
